start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1 with read ROI [700:5700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3039 with read ROI [45700:50700, 20368:24368, 44368:48368] (5000, 4000, 4000) and write ROI [45700:50700, 20368:24368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3783 with read ROI [45700:50700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [45700:50700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1131 with read ROI [45700:50700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [45700:50700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6146 with read ROI [45700:50700, 32368:36368, 60368:63624] (5000, 4000, 3256) and write ROI [45700:50700, 32368:36368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6164 with read ROI [45700:50700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [45700:50700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2243 with read ROI [45700:50700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [45700:50700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2840 with read ROI [45700:50700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [45700:50700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2862 with read ROI [45700:50700, 52368:56368, 8368:12368] (5000, 4000, 4000) and write ROI [45700:50700, 52368:56368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6269 with read ROI [45700:50700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [45700:50700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10969 with read ROI [45700:50700, 60368:63624, 60368:63624] (5000, 3256, 3256) and write ROI [45700:50700, 60368:63624, 60368:63624] (5000, 3256, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/531 with read ROI [50700:55700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [50700:55700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/904 with read ROI [50700:55700, 8368:12368, 16368:20368] (5000, 4000, 4000) and write ROI [50700:55700, 8368:12368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2125 with read ROI [50700:55700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [50700:55700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2139 with read ROI [50700:55700, 16368:20368, 32368:36368] (5000, 4000, 4000) and write ROI [50700:55700, 16368:20368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1901 with read ROI [50700:55700, 20368:24368, 24368:28368] (5000, 4000, 4000) and write ROI [50700:55700, 20368:24368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2746 with read ROI [50700:55700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [50700:55700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3817 with read ROI [50700:55700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [50700:55700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4241 with read ROI [50700:55700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [50700:55700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2244 with read ROI [50700:55700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [50700:55700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3166 with read ROI [50700:55700, 44368:48368, 16368:20368] (5000, 4000, 4000) and write ROI [50700:55700, 44368:48368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3539 with read ROI [50700:55700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [50700:55700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5742 with read ROI [50700:55700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [50700:55700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10970 with read ROI [50700:55700, 56368:60368, 60368:63624] (5000, 4000, 3256) and write ROI [50700:55700, 56368:60368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11815 with read ROI [50700:55700, 60368:63624, 60368:63624] (5000, 3256, 3256) and write ROI [50700:55700, 60368:63624, 60368:63624] (5000, 3256, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/649 with read ROI [55700:60700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [55700:60700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1432 with read ROI [55700:60700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [55700:60700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2140 with read ROI [55700:60700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [55700:60700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4626 with read ROI [55700:60700, 16368:20368, 56368:60368] (5000, 4000, 4000) and write ROI [55700:60700, 16368:20368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2188 with read ROI [55700:60700, 24368:28368, 20368:24368] (5000, 4000, 4000) and write ROI [55700:60700, 24368:28368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1531 with read ROI [55700:60700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [55700:60700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1761 with read ROI [55700:60700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [55700:60700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6205 with read ROI [55700:60700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [55700:60700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8678 with read ROI [55700:60700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [55700:60700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8034 with read ROI [55700:60700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [55700:60700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5271 with read ROI [55700:60700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [55700:60700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8772 with read ROI [55700:60700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [55700:60700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11842 with read ROI [55700:60700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [55700:60700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/663 with read ROI [60700:65700, 4368:8368, 4368:8368] (5000, 4000, 4000) and write ROI [60700:65700, 4368:8368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1257 with read ROI [60700:65700, 8368:12368, 16368:20368] (5000, 4000, 4000) and write ROI [60700:65700, 8368:12368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2432 with read ROI [60700:65700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [60700:65700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5108 with read ROI [60700:65700, 16368:20368, 56368:60368] (5000, 4000, 4000) and write ROI [60700:65700, 16368:20368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3459 with read ROI [60700:65700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [60700:65700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4697 with read ROI [60700:65700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [60700:65700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6206 with read ROI [60700:65700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [60700:65700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3541 with read ROI [60700:65700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [60700:65700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7428 with read ROI [60700:65700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [60700:65700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3262 with read ROI [60700:65700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [60700:65700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8773 with read ROI [60700:65700, 52368:56368, 44368:48368] (5000, 4000, 4000) and write ROI [60700:65700, 52368:56368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6374 with read ROI [60700:65700, 60368:63624, 20368:24368] (5000, 3256, 4000) and write ROI [60700:65700, 60368:63624, 20368:24368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/559 with read ROI [65700:70700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [65700:70700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1889 with read ROI [65700:70700, 4368:8368, 28368:32368] (5000, 4000, 4000) and write ROI [65700:70700, 4368:8368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/965 with read ROI [65700:70700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [65700:70700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1496 with read ROI [65700:70700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [65700:70700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5144 with read ROI [65700:70700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [65700:70700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6748 with read ROI [65700:70700, 24368:28368, 56368:60368] (5000, 4000, 4000) and write ROI [65700:70700, 24368:28368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3520 with read ROI [65700:70700, 32368:36368, 20368:24368] (5000, 4000, 4000) and write ROI [65700:70700, 32368:36368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5722 with read ROI [65700:70700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [65700:70700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3589 with read ROI [65700:70700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [65700:70700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4833 with read ROI [65700:70700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [65700:70700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6348 with read ROI [65700:70700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [65700:70700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8827 with read ROI [65700:70700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [65700:70700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3395 with read ROI [70700:75700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [70700:75700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/966 with read ROI [70700:75700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [70700:75700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2467 with read ROI [70700:75700, 12368:16368, 24368:28368] (5000, 4000, 4000) and write ROI [70700:75700, 12368:16368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3110 with read ROI [70700:75700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [70700:75700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7344 with read ROI [70700:75700, 20368:24368, 60368:63624] (5000, 4000, 3256) and write ROI [70700:75700, 20368:24368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2545 with read ROI [70700:75700, 28368:32368, 8368:12368] (5000, 4000, 4000) and write ROI [70700:75700, 28368:32368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4762 with read ROI [70700:75700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [70700:75700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7430 with read ROI [70700:75700, 36368:40368, 44368:48368] (5000, 4000, 4000) and write ROI [70700:75700, 36368:40368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10974 with read ROI [70700:75700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [70700:75700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10219 with read ROI [70700:75700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [70700:75700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6937 with read ROI [70700:75700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [70700:75700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11080 with read ROI [70700:75700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [70700:75700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1275 with read ROI [75700:80700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [75700:80700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4211 with read ROI [75700:80700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [75700:80700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1516 with read ROI [75700:80700, 12368:16368, 4368:8368] (5000, 4000, 4000) and write ROI [75700:80700, 12368:16368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1745 with read ROI [75700:80700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [75700:80700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1765 with read ROI [75700:80700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [75700:80700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6770 with read ROI [75700:80700, 20368:24368, 52368:56368] (5000, 4000, 4000) and write ROI [75700:80700, 20368:24368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2292 with read ROI [75700:80700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [75700:80700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2891 with read ROI [75700:80700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [75700:80700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7455 with read ROI [75700:80700, 36368:40368, 40368:44368] (5000, 4000, 4000) and write ROI [75700:80700, 36368:40368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11820 with read ROI [75700:80700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [75700:80700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9505 with read ROI [75700:80700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [75700:80700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11873 with read ROI [75700:80700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [75700:80700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8220 with read ROI [75700:80700, 56368:60368, 24368:28368] (5000, 4000, 4000) and write ROI [75700:80700, 56368:60368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10360 with read ROI [75700:80700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [75700:80700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5608 with read ROI [80700:85700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [80700:85700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2787 with read ROI [80700:85700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [80700:85700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4266 with read ROI [80700:85700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [80700:85700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5682 with read ROI [80700:85700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [80700:85700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2869 with read ROI [80700:85700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [80700:85700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3568 with read ROI [80700:85700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [80700:85700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8752 with read ROI [80700:85700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [80700:85700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5823 with read ROI [80700:85700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [80700:85700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8164 with read ROI [80700:85700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [80700:85700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10302 with read ROI [80700:85700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [80700:85700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13695 with read ROI [80700:85700, 52368:56368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 52368:56368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12822 with read ROI [80700:85700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [80700:85700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1310 with read ROI [85700:90700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1728 with read ROI [85700:90700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2807 with read ROI [85700:90700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2527 with read ROI [85700:90700, 12368:16368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 12368:16368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4743 with read ROI [85700:90700, 16368:20368, 32368:36368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3546 with read ROI [85700:90700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7433 with read ROI [85700:90700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [85700:90700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4402 with read ROI [85700:90700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4022 with read ROI [85700:90700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6379 with read ROI [85700:90700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9562 with read ROI [85700:90700, 44368:48368, 36368:40368] (5000, 4000, 4000) and write ROI [85700:90700, 44368:48368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7622 with read ROI [85700:90700, 52368:56368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 52368:56368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9652 with read ROI [85700:90700, 56368:60368, 24368:28368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13789 with read ROI [85700:90700, 60368:63624, 40368:44368] (5000, 3256, 4000) and write ROI [85700:90700, 60368:63624, 40368:44368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1538 with read ROI [90700:95700, 4368:8368, 368:4368] (5000, 4000, 4000) and write ROI [90700:95700, 4368:8368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3504 with read ROI [90700:95700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [90700:95700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5705 with read ROI [90700:95700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [90700:95700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6816 with read ROI [90700:95700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [90700:95700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10174 with read ROI [90700:95700, 20368:24368, 60368:63624] (5000, 4000, 3256) and write ROI [90700:95700, 20368:24368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6863 with read ROI [90700:95700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6327 with read ROI [90700:95700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [90700:95700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8805 with read ROI [90700:95700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11056 with read ROI [90700:95700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6998 with read ROI [90700:95700, 44368:48368, 16368:20368] (5000, 4000, 4000) and write ROI [90700:95700, 44368:48368, 16368:20368] (5000, 4000, 4000)
