start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/560 with read ROI [700:5700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6830 with read ROI [45700:50700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [45700:50700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/351 with read ROI [50700:55700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [50700:55700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1847 with read ROI [50700:55700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [50700:55700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3742 with read ROI [50700:55700, 8368:12368, 60368:63624] (5000, 4000, 3256) and write ROI [50700:55700, 8368:12368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1445 with read ROI [50700:55700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [50700:55700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2730 with read ROI [50700:55700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [50700:55700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5602 with read ROI [50700:55700, 24368:28368, 60368:63624] (5000, 4000, 3256) and write ROI [50700:55700, 24368:28368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1952 with read ROI [50700:55700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [50700:55700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4695 with read ROI [50700:55700, 36368:40368, 40368:44368] (5000, 4000, 4000) and write ROI [50700:55700, 36368:40368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7360 with read ROI [50700:55700, 40368:44368, 56368:60368] (5000, 4000, 4000) and write ROI [50700:55700, 40368:44368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4323 with read ROI [50700:55700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [50700:55700, 48368:52368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8722 with read ROI [50700:55700, 52368:56368, 52368:56368] (5000, 4000, 4000) and write ROI [50700:55700, 52368:56368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6294 with read ROI [50700:55700, 56368:60368, 32368:36368] (5000, 4000, 4000) and write ROI [50700:55700, 56368:60368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6880 with read ROI [50700:55700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [50700:55700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1848 with read ROI [55700:60700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [55700:60700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2113 with read ROI [55700:60700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [55700:60700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4162 with read ROI [55700:60700, 8368:12368, 60368:63624] (5000, 4000, 3256) and write ROI [55700:60700, 8368:12368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/947 with read ROI [55700:60700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [55700:60700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2447 with read ROI [55700:60700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [55700:60700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5620 with read ROI [55700:60700, 24368:28368, 56368:60368] (5000, 4000, 4000) and write ROI [55700:60700, 24368:28368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2225 with read ROI [55700:60700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [55700:60700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4716 with read ROI [55700:60700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [55700:60700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6226 with read ROI [55700:60700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [55700:60700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8700 with read ROI [55700:60700, 44368:48368, 56368:60368] (5000, 4000, 4000) and write ROI [55700:60700, 44368:48368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5767 with read ROI [55700:60700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [55700:60700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9475 with read ROI [55700:60700, 56368:60368, 48368:52368] (5000, 4000, 4000) and write ROI [55700:60700, 56368:60368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/558 with read ROI [60700:65700, 4368:8368, 368:4368] (5000, 4000, 4000) and write ROI [60700:65700, 4368:8368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1086 with read ROI [60700:65700, 8368:12368, 12368:16368] (5000, 4000, 4000) and write ROI [60700:65700, 8368:12368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3771 with read ROI [60700:65700, 8368:12368, 52368:56368] (5000, 4000, 4000) and write ROI [60700:65700, 8368:12368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1117 with read ROI [60700:65700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [60700:65700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3819 with read ROI [60700:65700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [60700:65700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1532 with read ROI [60700:65700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [60700:65700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2246 with read ROI [60700:65700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [60700:65700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2843 with read ROI [60700:65700, 36368:40368, 12368:16368] (5000, 4000, 4000) and write ROI [60700:65700, 36368:40368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3919 with read ROI [60700:65700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [60700:65700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6272 with read ROI [60700:65700, 44368:48368, 36368:40368] (5000, 4000, 4000) and write ROI [60700:65700, 44368:48368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6857 with read ROI [60700:65700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [60700:65700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9476 with read ROI [60700:65700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [60700:65700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8160 with read ROI [60700:65700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [60700:65700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1087 with read ROI [65700:70700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [65700:70700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1904 with read ROI [65700:70700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [65700:70700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1920 with read ROI [65700:70700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [65700:70700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4226 with read ROI [65700:70700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [65700:70700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6729 with read ROI [65700:70700, 20368:24368, 60368:63624] (5000, 4000, 3256) and write ROI [65700:70700, 20368:24368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2523 with read ROI [65700:70700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [65700:70700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4304 with read ROI [65700:70700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [65700:70700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7406 with read ROI [65700:70700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [65700:70700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2913 with read ROI [65700:70700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [65700:70700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6883 with read ROI [65700:70700, 48368:52368, 32368:36368] (5000, 4000, 4000) and write ROI [65700:70700, 48368:52368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5351 with read ROI [65700:70700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [65700:70700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6964 with read ROI [65700:70700, 60368:63624, 20368:24368] (5000, 3256, 4000) and write ROI [65700:70700, 60368:63624, 20368:24368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/935 with read ROI [70700:75700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [70700:75700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3410 with read ROI [70700:75700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [70700:75700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1136 with read ROI [70700:75700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [70700:75700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1515 with read ROI [70700:75700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [70700:75700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1975 with read ROI [70700:75700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [70700:75700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2524 with read ROI [70700:75700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [70700:75700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4740 with read ROI [70700:75700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [70700:75700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6812 with read ROI [70700:75700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [70700:75700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8060 with read ROI [70700:75700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [70700:75700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4399 with read ROI [70700:75700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [70700:75700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6349 with read ROI [70700:75700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [70700:75700, 48368:52368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9531 with read ROI [70700:75700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [70700:75700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4944 with read ROI [70700:75700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [70700:75700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12790 with read ROI [70700:75700, 60368:63624, 48368:52368] (5000, 3256, 4000) and write ROI [70700:75700, 60368:63624, 48368:52368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1481 with read ROI [75700:80700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [75700:80700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2468 with read ROI [75700:80700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [75700:80700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2486 with read ROI [75700:80700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [75700:80700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3481 with read ROI [75700:80700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [75700:80700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3900 with read ROI [75700:80700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [75700:80700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6813 with read ROI [75700:80700, 28368:32368, 44368:48368] (5000, 4000, 4000) and write ROI [75700:80700, 28368:32368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3591 with read ROI [75700:80700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [75700:80700, 36368:40368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6885 with read ROI [75700:80700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [75700:80700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4888 with read ROI [75700:80700, 48368:52368, 8368:12368] (5000, 4000, 4000) and write ROI [75700:80700, 48368:52368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8857 with read ROI [75700:80700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [75700:80700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11110 with read ROI [75700:80700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [75700:80700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13724 with read ROI [75700:80700, 60368:63624, 48368:52368] (5000, 3256, 4000) and write ROI [75700:80700, 60368:63624, 48368:52368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2193 with read ROI [80700:85700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [80700:85700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3112 with read ROI [80700:85700, 8368:12368, 28368:32368] (5000, 4000, 4000) and write ROI [80700:85700, 8368:12368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6190 with read ROI [80700:85700, 12368:16368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 12368:16368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6210 with read ROI [80700:85700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [80700:85700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6792 with read ROI [80700:85700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [80700:85700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7409 with read ROI [80700:85700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [80700:85700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9431 with read ROI [80700:85700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [80700:85700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5797 with read ROI [80700:85700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [80700:85700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12708 with read ROI [80700:85700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [80700:85700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13638 with read ROI [80700:85700, 44368:48368, 60368:63624] (5000, 4000, 3256) and write ROI [80700:85700, 44368:48368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11902 with read ROI [80700:85700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [80700:85700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6465 with read ROI [80700:85700, 56368:60368, 8368:12368] (5000, 4000, 4000) and write ROI [80700:85700, 56368:60368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11172 with read ROI [80700:85700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [80700:85700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2212 with read ROI [85700:90700, 4368:8368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5167 with read ROI [85700:90700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [85700:90700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7367 with read ROI [85700:90700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [85700:90700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4765 with read ROI [85700:90700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2917 with read ROI [85700:90700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10977 with read ROI [85700:90700, 28368:32368, 60368:63624] (5000, 4000, 3256) and write ROI [85700:90700, 28368:32368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10222 with read ROI [85700:90700, 32368:36368, 52368:56368] (5000, 4000, 4000) and write ROI [85700:90700, 32368:36368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11028 with read ROI [85700:90700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5383 with read ROI [85700:90700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6997 with read ROI [85700:90700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11962 with read ROI [85700:90700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [85700:90700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7090 with read ROI [85700:90700, 60368:63624, 4368:8368] (5000, 3256, 4000) and write ROI [85700:90700, 60368:63624, 4368:8368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15725 with read ROI [85700:90700, 60368:63624, 48368:52368] (5000, 3256, 4000) and write ROI [85700:90700, 60368:63624, 48368:52368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6173 with read ROI [90700:95700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [90700:95700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5664 with read ROI [90700:95700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [90700:95700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2549 with read ROI [90700:95700, 12368:16368, 8368:12368] (5000, 4000, 4000) and write ROI [90700:95700, 12368:16368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4331 with read ROI [90700:95700, 16368:20368, 24368:28368] (5000, 4000, 4000) and write ROI [90700:95700, 16368:20368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6278 with read ROI [90700:95700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3268 with read ROI [90700:95700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [90700:95700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4429 with read ROI [90700:95700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4456 with read ROI [90700:95700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6969 with read ROI [90700:95700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [90700:95700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9592 with read ROI [90700:95700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [90700:95700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16698 with read ROI [90700:95700, 48368:52368, 60368:63624] (5000, 4000, 3256) and write ROI [90700:95700, 48368:52368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17810 with read ROI [90700:95700, 52368:56368, 60368:63624] (5000, 4000, 3256) and write ROI [90700:95700, 52368:56368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7719 with read ROI [90700:95700, 60368:63624, 4368:8368] (5000, 3256, 4000) and write ROI [90700:95700, 60368:63624, 4368:8368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17875 with read ROI [90700:95700, 60368:63624, 52368:56368] (5000, 3256, 4000) and write ROI [90700:95700, 60368:63624, 52368:56368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1769 with read ROI [95700:100700, 4368:8368, 368:4368] (5000, 4000, 4000) and write ROI [95700:100700, 4368:8368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4745 with read ROI [95700:100700, 8368:12368, 32368:36368] (5000, 4000, 4000) and write ROI [95700:100700, 8368:12368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6256 with read ROI [95700:100700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [95700:100700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4355 with read ROI [95700:100700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [95700:100700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9458 with read ROI [95700:100700, 20368:24368, 52368:56368] (5000, 4000, 4000) and write ROI [95700:100700, 20368:24368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3646 with read ROI [95700:100700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [95700:100700, 28368:32368, 368:4368] (5000, 4000, 4000)
