start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20 with read ROI [700:5700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1990 with read ROI [45700:50700, 44368:48368, 4368:8368] (5000, 4000, 4000) and write ROI [45700:50700, 44368:48368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3165 with read ROI [45700:50700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [45700:50700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4757 with read ROI [45700:50700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [45700:50700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4804 with read ROI [45700:50700, 60368:63624, 20368:24368] (5000, 3256, 4000) and write ROI [45700:50700, 60368:63624, 20368:24368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8745 with read ROI [45700:50700, 60368:63624, 48368:52368] (5000, 3256, 4000) and write ROI [45700:50700, 60368:63624, 48368:52368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/636 with read ROI [50700:55700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [50700:55700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1859 with read ROI [50700:55700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [50700:55700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3026 with read ROI [50700:55700, 12368:16368, 48368:52368] (5000, 4000, 4000) and write ROI [50700:55700, 12368:16368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/946 with read ROI [50700:55700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [50700:55700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1476 with read ROI [50700:55700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [50700:55700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2763 with read ROI [50700:55700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [50700:55700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5141 with read ROI [50700:55700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [50700:55700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2520 with read ROI [50700:55700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [50700:55700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3895 with read ROI [50700:55700, 44368:48368, 24368:28368] (5000, 4000, 4000) and write ROI [50700:55700, 44368:48368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9402 with read ROI [50700:55700, 48368:52368, 60368:63624] (5000, 4000, 3256) and write ROI [50700:55700, 48368:52368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4370 with read ROI [50700:55700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [50700:55700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8746 with read ROI [50700:55700, 56368:60368, 48368:52368] (5000, 4000, 4000) and write ROI [50700:55700, 56368:60368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3353 with read ROI [55700:60700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [55700:60700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/918 with read ROI [55700:60700, 8368:12368, 12368:16368] (5000, 4000, 4000) and write ROI [55700:60700, 8368:12368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1446 with read ROI [55700:60700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [55700:60700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2731 with read ROI [55700:60700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [55700:60700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4642 with read ROI [55700:60700, 20368:24368, 52368:56368] (5000, 4000, 4000) and write ROI [55700:60700, 20368:24368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6148 with read ROI [55700:60700, 24368:28368, 60368:63624] (5000, 4000, 3256) and write ROI [55700:60700, 24368:28368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6166 with read ROI [55700:60700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [55700:60700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2821 with read ROI [55700:60700, 36368:40368, 16368:20368] (5000, 4000, 4000) and write ROI [55700:60700, 36368:40368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3167 with read ROI [55700:60700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [55700:60700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6809 with read ROI [55700:60700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [55700:60700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4806 with read ROI [55700:60700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [55700:60700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6320 with read ROI [55700:60700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [55700:60700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7502 with read ROI [55700:60700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [55700:60700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3015 with read ROI [60700:65700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [60700:65700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3757 with read ROI [60700:65700, 4368:8368, 56368:60368] (5000, 4000, 4000) and write ROI [60700:65700, 4368:8368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1462 with read ROI [60700:65700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [60700:65700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3073 with read ROI [60700:65700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [60700:65700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6149 with read ROI [60700:65700, 20368:24368, 60368:63624] (5000, 4000, 3256) and write ROI [60700:65700, 20368:24368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2226 with read ROI [60700:65700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [60700:65700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4717 with read ROI [60700:65700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [60700:65700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7383 with read ROI [60700:65700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [60700:65700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4783 with read ROI [60700:65700, 44368:48368, 24368:28368] (5000, 4000, 4000) and write ROI [60700:65700, 44368:48368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5768 with read ROI [60700:65700, 48368:52368, 28368:32368] (5000, 4000, 4000) and write ROI [60700:65700, 48368:52368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4423 with read ROI [60700:65700, 56368:60368, 8368:12368] (5000, 4000, 4000) and write ROI [60700:65700, 56368:60368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5846 with read ROI [60700:65700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [60700:65700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12731 with read ROI [60700:65700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [60700:65700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2128 with read ROI [65700:70700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [65700:70700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2718 with read ROI [65700:70700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [65700:70700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4628 with read ROI [65700:70700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [65700:70700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3442 with read ROI [65700:70700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [65700:70700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4679 with read ROI [65700:70700, 20368:24368, 44368:48368] (5000, 4000, 4000) and write ROI [65700:70700, 20368:24368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6187 with read ROI [65700:70700, 24368:28368, 52368:56368] (5000, 4000, 4000) and write ROI [65700:70700, 24368:28368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2544 with read ROI [65700:70700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [65700:70700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8680 with read ROI [65700:70700, 32368:36368, 60368:63624] (5000, 4000, 3256) and write ROI [65700:70700, 32368:36368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2889 with read ROI [65700:70700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [65700:70700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8749 with read ROI [65700:70700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [65700:70700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7478 with read ROI [65700:70700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [65700:70700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9503 with read ROI [65700:70700, 52368:56368, 44368:48368] (5000, 4000, 4000) and write ROI [65700:70700, 52368:56368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13635 with read ROI [65700:70700, 56368:60368, 60368:63624] (5000, 4000, 3256) and write ROI [65700:70700, 56368:60368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/679 with read ROI [70700:75700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [70700:75700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3059 with read ROI [70700:75700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [70700:75700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5110 with read ROI [70700:75700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [70700:75700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2209 with read ROI [70700:75700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [70700:75700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2504 with read ROI [70700:75700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [70700:75700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4284 with read ROI [70700:75700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [70700:75700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5205 with read ROI [70700:75700, 28368:32368, 36368:40368] (5000, 4000, 4000) and write ROI [70700:75700, 28368:32368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3944 with read ROI [70700:75700, 36368:40368, 16368:20368] (5000, 4000, 4000) and write ROI [70700:75700, 36368:40368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6859 with read ROI [70700:75700, 40368:44368, 36368:40368] (5000, 4000, 4000) and write ROI [70700:75700, 40368:44368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4019 with read ROI [70700:75700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [70700:75700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11845 with read ROI [70700:75700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [70700:75700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6404 with read ROI [70700:75700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [70700:75700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7589 with read ROI [70700:75700, 60368:63624, 20368:24368] (5000, 3256, 4000) and write ROI [70700:75700, 60368:63624, 20368:24368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2159 with read ROI [75700:80700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [75700:80700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4646 with read ROI [75700:80700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [75700:80700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3462 with read ROI [75700:80700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [75700:80700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2825 with read ROI [75700:80700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [75700:80700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4741 with read ROI [75700:80700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [75700:80700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3193 with read ROI [75700:80700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [75700:80700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6275 with read ROI [75700:80700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [75700:80700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10195 with read ROI [75700:80700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [75700:80700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4020 with read ROI [75700:80700, 44368:48368, 4368:8368] (5000, 4000, 4000) and write ROI [75700:80700, 44368:48368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6938 with read ROI [75700:80700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [75700:80700, 48368:52368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5906 with read ROI [75700:80700, 56368:60368, 8368:12368] (5000, 4000, 4000) and write ROI [75700:80700, 56368:60368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11960 with read ROI [75700:80700, 60368:63624, 40368:44368] (5000, 3256, 4000) and write ROI [75700:80700, 60368:63624, 40368:44368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3428 with read ROI [80700:85700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [80700:85700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1727 with read ROI [80700:85700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [80700:85700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3131 with read ROI [80700:85700, 12368:16368, 24368:28368] (5000, 4000, 4000) and write ROI [80700:85700, 12368:16368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2526 with read ROI [80700:85700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [80700:85700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3194 with read ROI [80700:85700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [80700:85700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5252 with read ROI [80700:85700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [80700:85700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5276 with read ROI [80700:85700, 32368:36368, 24368:28368] (5000, 4000, 4000) and write ROI [80700:85700, 32368:36368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4427 with read ROI [80700:85700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [80700:85700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11027 with read ROI [80700:85700, 40368:44368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 40368:44368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6406 with read ROI [80700:85700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [80700:85700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9590 with read ROI [80700:85700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [80700:85700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14671 with read ROI [80700:85700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4230 with read ROI [85700:90700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [85700:90700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5148 with read ROI [85700:90700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2827 with read ROI [85700:90700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4308 with read ROI [85700:90700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3569 with read ROI [85700:90700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5773 with read ROI [85700:90700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [85700:90700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5798 with read ROI [85700:90700, 32368:36368, 24368:28368] (5000, 4000, 4000) and write ROI [85700:90700, 32368:36368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4455 with read ROI [85700:90700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5879 with read ROI [85700:90700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7592 with read ROI [85700:90700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5969 with read ROI [85700:90700, 56368:60368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8315 with read ROI [85700:90700, 60368:63624, 12368:16368] (5000, 3256, 4000) and write ROI [85700:90700, 60368:63624, 12368:16368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1329 with read ROI [90700:95700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [90700:95700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2808 with read ROI [90700:95700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [90700:95700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6773 with read ROI [90700:95700, 8368:12368, 52368:56368] (5000, 4000, 4000) and write ROI [90700:95700, 8368:12368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3196 with read ROI [90700:95700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [90700:95700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9433 with read ROI [90700:95700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [90700:95700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10978 with read ROI [90700:95700, 24368:28368, 60368:63624] (5000, 4000, 3256) and write ROI [90700:95700, 24368:28368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4023 with read ROI [90700:95700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8832 with read ROI [90700:95700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13668 with read ROI [90700:95700, 40368:44368, 56368:60368] (5000, 4000, 4000) and write ROI [90700:95700, 40368:44368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5939 with read ROI [90700:95700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11994 with read ROI [90700:95700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7124 with read ROI [90700:95700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [90700:95700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20179 with read ROI [90700:95700, 60368:63624, 60368:63624] (5000, 3256, 3256) and write ROI [90700:95700, 60368:63624, 60368:63624] (5000, 3256, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5169 with read ROI [95700:100700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [95700:100700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6213 with read ROI [95700:100700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [95700:100700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2872 with read ROI [95700:100700, 12368:16368, 8368:12368] (5000, 4000, 4000) and write ROI [95700:100700, 12368:16368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8731 with read ROI [95700:100700, 16368:20368, 52368:56368] (5000, 4000, 4000) and write ROI [95700:100700, 16368:20368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3269 with read ROI [95700:100700, 24368:28368, 368:4368] (5000, 4000, 4000) and write ROI [95700:100700, 24368:28368, 368:4368] (5000, 4000, 4000)
